labeled_tile_id,true_group,tile_id,cl_png,image_height,image_width,grid_rows,grid_cols,unknown_pixels_total,c0_tumor,c0_stroma,c0_immune_cells,c0_necrosis,c0_other,c0_ignore,c1_tumor,c1_stroma,c1_immune_cells,c1_necrosis,c1_other,c1_ignore,c2_tumor,c2_stroma,c2_immune_cells,c2_necrosis,c2_other,c2_ignore,c3_tumor,c3_stroma,c3_immune_cells,c3_necrosis,c3_other,c3_ignore,c4_tumor,c4_stroma,c4_immune_cells,c4_necrosis,c4_other,c4_ignore,c5_tumor,c5_stroma,c5_immune_cells,c5_necrosis,c5_other,c5_ignore,c6_tumor,c6_stroma,c6_immune_cells,c6_necrosis,c6_other,c6_ignore,c7_tumor,c7_stroma,c7_immune_cells,c7_necrosis,c7_other,c7_ignore,c8_tumor,c8_stroma,c8_immune_cells,c8_necrosis,c8_other,c8_ignore,contrast_lr_tumor,contrast_tb_tumor,contrast_strip_lr_tumor,contrast_strip_tb_tumor,contrast_lr_stroma,contrast_tb_stroma,contrast_strip_lr_stroma,contrast_strip_tb_stroma,contrast_lr_immune_cells,contrast_tb_immune_cells,contrast_strip_lr_immune_cells,contrast_strip_tb_immune_cells,contrast_lr_necrosis,contrast_tb_necrosis,contrast_strip_lr_necrosis,contrast_strip_tb_necrosis,contrast_lr_other,contrast_tb_other,contrast_strip_lr_other,contrast_strip_tb_other,contrast_lr_ignore,contrast_tb_ignore,contrast_strip_lr_ignore,contrast_strip_tb_ignore,cellspread_tumor_maxmin,cellspread_tumor_std,cellspread_tumor_iqr,cellspread_ignore_maxmin,cellspread_ignore_std,cellspread_ignore_iqr,cellspread_necrosis_maxmin,cellspread_necrosis_std,cellspread_necrosis_iqr
JN_TS_011_tumour_inv_tile_12975_8638,tumour_inv,JN_TS_011_tile_12975_8638,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_011/JN_TS_011_tile_12975_8638_cl.png,7921,7921,3,3,0,0.0945257978,0.3496491908,0.0477990129,0.0895269456,0.3301345845,0.0883644685,0.1130762854,0.2939581827,0.0974104448,0.0454185455,0.3325705942,0.1175659472,0.0398139061,0.4436910296,0.0235778237,0.0491612144,0.3428317264,0.1009242998,0.0718535220,0.4403219052,0.0340626542,0.0482368651,0.2993779617,0.1061470919,0.0811255418,0.3721871384,0.0541910321,0.0520562286,0.3343829092,0.1060571499,0.0656697130,0.4431278900,0.0401345909,0.0477348743,0.3033712265,0.0999617053,0.1053401917,0.3644028352,0.0529954373,0.0645422980,0.2932478191,0.1194714187,0.1045239407,0.3423959875,0.0859809760,0.0380649547,0.3284161188,0.1006180223,0.0522255223,0.4901439107,0.0255687557,0.0472325528,0.2963284837,0.0885007748,0.0380034567,0.0048912218,0.0380034567,0.0048912218,0.0741962997,0.0365481101,0.0741962997,0.0365481101,0.0151919780,0.0014140374,0.0151919780,0.0014140374,0.0193924890,0.0114223000,0.0193924890,0.0114223000,0.0065903571,0.0291814945,0.0065903571,0.0291814945,0.0081987331,0.0005785001,0.0081987331,0.0005785001,0.0732623793,0.0254964041,0.0388542276,0.0311069502,0.0108761392,0.0061853866,0.0514619909,0.0151843931,0.0048236758
JN_TS_011_tumour_inv_tile_14964_6017,tumour_inv,JN_TS_011_tile_14964_6017,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_011/JN_TS_011_tile_14964_6017_cl.png,7921,7921,3,3,0,0.1467539027,0.2897133264,0.1010171315,0.0354655934,0.3450020087,0.0820480372,0.1463608539,0.2957720905,0.0907206292,0.0500325577,0.3348361502,0.0822777185,0.1714399679,0.2584468262,0.1063626320,0.0441052571,0.3746933827,0.0449519341,0.1941664372,0.3037589068,0.1193110105,0.0640386734,0.2673840832,0.0513408890,0.2052280175,0.2749897812,0.1235129316,0.0625237907,0.2815375631,0.0522079158,0.2108427134,0.2361951109,0.1282398483,0.0758228346,0.3100112733,0.0388882196,0.1699850781,0.3044751492,0.1009504132,0.0621398646,0.2725414658,0.0899080292,0.1761497022,0.3082785446,0.1135316627,0.0602155118,0.2895719310,0.0522526476,0.1904370409,0.2770913682,0.1124814910,0.0913201618,0.2803069043,0.0483630337,0.0206047681,0.0240056989,0.0206047681,0.0240056989,0.0420713590,0.0153042730,0.0420713590,0.0153042730,0.0086018054,0.0096210581,0.0086018054,0.0096210581,0.0165347074,0.0280240433,0.0165347074,0.0280240433,0.0266946675,0.0707037469,0.0266946675,0.0707037469,0.0303645893,0.0062513264,0.0303645893,0.0062513264,0.0644818595,0.0232227019,0.0241813591,0.0510198096,0.0189724635,0.0336850034,0.0558545684,0.0166169549,0.0140061157
JN_TS_012_tumour_inv_tile_10912_14661,tumour_inv,JN_TS_012_tile_10912_14661,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_012/JN_TS_012_tile_10912_14661_cl.png,7921,7921,3,3,0,0.3640515955,0.0665317952,0.0126799242,0.5302977215,0.0246015553,0.0018374082,0.3197235035,0.0843727410,0.0173581231,0.5279855541,0.0465666701,0.0039934081,0.2542177456,0.1162660698,0.0183367769,0.4903835227,0.1056767964,0.0151190886,0.3484531514,0.0935884307,0.0118759538,0.5019500189,0.0401601207,0.0039723245,0.3674547279,0.0713394250,0.0144620389,0.5188114321,0.0253122598,0.0026201164,0.2643296846,0.1323895907,0.0138909447,0.5069324923,0.0763679965,0.0060892912,0.2870121671,0.1227787821,0.0197252353,0.3222866449,0.0657466713,0.1824504993,0.4156215219,0.0783359437,0.0207577479,0.4505912017,0.0304164802,0.0042771046,0.2502281336,0.0897989842,0.0178917011,0.4399830693,0.0685563017,0.1335418101,0.0769137834,0.0049563260,0.0769137834,0.0049563260,0.0185185455,0.0079143680,0.0185185455,0.0079143680,0.0019461031,0.0033332867,0.0019461031,0.0033332867,0.0275882330,0.1119352942,0.0275882330,0.1119352942,0.0400309157,0.0040418562,0.0400309157,0.0040418562,0.0111700140,0.0997731697,0.0111700140,0.0997731697,0.1653933883,0.0586510986,0.0997219109,0.1806130911,0.0684938960,0.0111467641,0.2080110767,0.0660381138,0.0682202304
JN_TS_012_tumour_inv_tile_12422_7452,tumour_inv,JN_TS_012_tile_12422_7452,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_012/JN_TS_012_tile_12422_7452_cl.png,7921,7921,3,3,0,0.4041005223,0.0801285583,0.0220071453,0.4506307392,0.0392297980,0.0039032369,0.3940604454,0.0772757392,0.0238317958,0.4731331681,0.0278936181,0.0038052333,0.4523697199,0.0688956325,0.1311469812,0.3057707759,0.0365115645,0.0053053260,0.3015233268,0.0783517205,0.0128251466,0.5636712161,0.0402349890,0.0033936009,0.3523674454,0.0759188580,0.0197138847,0.5117559712,0.0360920853,0.0041517554,0.3498843987,0.0709976994,0.0420566418,0.4828157092,0.0490733251,0.0051722259,0.3168381256,0.0749362948,0.0182130969,0.5253152261,0.0620243629,0.0026728937,0.3481931201,0.0787986357,0.0107470483,0.4991730061,0.0601998784,0.0028883114,0.3280238464,0.0715686697,0.0147824839,0.5544312443,0.0278687443,0.0033250115,0.0359386635,0.0858251985,0.0359386635,0.0858251985,0.0073181907,0.0003321099,0.0073181907,0.0003321099,0.0449802394,0.0444144311,0.0449802394,0.0444144311,0.0655331507,0.1164615977,0.0655331507,0.1164615977,0.0093451720,0.0154860017,0.0093451720,0.0154860017,0.0012776106,0.0013758599,0.0012776106,0.0013758599,0.1508463931,0.0477441640,0.0660365990,0.0026324323,0.0009189920,0.0008267439,0.2579004402,0.0766498248,0.0521820580
JN_TS_012_tumour_inv_tile_12561_12024,tumour_inv,JN_TS_012_tile_12561_12024,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_012/JN_TS_012_tile_12561_12024_cl.png,7921,7921,3,3,0,0.3489237546,0.1188408230,0.0563792757,0.1960426710,0.1324454775,0.1473679982,0.5842344784,0.1178715879,0.0544561002,0.1530166776,0.0821200934,0.0083010625,0.4748738809,0.1048480544,0.0436336375,0.2908631772,0.0701691632,0.0156120868,0.4122131481,0.1444373688,0.0527675467,0.2425942022,0.1263054628,0.0216822714,0.5527423335,0.1132339032,0.0351961560,0.2172491545,0.0721764285,0.0094020242,0.5050461545,0.1018144814,0.0401460650,0.2916703957,0.0558692759,0.0054536275,0.2871712867,0.1690052514,0.0361930383,0.2447154787,0.2103419135,0.0525730315,0.4278649329,0.1203760915,0.0271654447,0.3357268252,0.0787762613,0.0100904444,0.5105463728,0.0854730544,0.0341041093,0.3287312041,0.0374088900,0.0037363694,0.1473860729,0.0608165071,0.1473860729,0.0608165071,0.0467159510,0.0110979773,0.0467159510,0.0110979773,0.0091520163,0.0190021404,0.0091520163,0.0190021404,0.0759708084,0.0897503274,0.0759708084,0.0897503274,0.1018818415,0.0139307769,0.1018818415,0.0139307769,0.0656070724,0.0349604341,0.0656070724,0.0349604341,0.2970631917,0.0963181751,0.0983332247,0.1436316288,0.0462909566,0.0133812089,0.1827101477,0.0613818639,0.0744212412
JN_TS_013_tumour_inv_tile_18392_16717,tumour_inv,JN_TS_013_tile_18392_16717,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_013/JN_TS_013_tile_18392_16717_cl.png,7921,7921,3,3,0,0.2284804006,0.1065373910,0.0236367941,0.5777477904,0.0541784320,0.0094191919,0.2091415384,0.1011071047,0.0227757507,0.5906854899,0.0585463208,0.0177437954,0.2385408058,0.1033225723,0.0214577594,0.5710692149,0.0549720213,0.0106376263,0.1951860521,0.1188315376,0.0189753938,0.6016426572,0.0573794075,0.0079849518,0.2166494310,0.0985952305,0.0198819163,0.6113992482,0.0462863811,0.0071877929,0.1777510527,0.0969149083,0.0168859649,0.6555961929,0.0455497803,0.0073021009,0.1878077652,0.1306785181,0.0171632518,0.5946804695,0.0612756830,0.0083943124,0.2005979427,0.0918293117,0.0185548690,0.6411194967,0.0425861703,0.0053122096,0.1733626033,0.1016537534,0.0131353306,0.6563999369,0.0486672119,0.0067811639,0.0072732520,0.0381314779,0.0072732520,0.0381314779,0.0180520709,0.0043981717,0.0180520709,0.0043981717,0.0027654616,0.0063389509,0.0027654616,0.0063389509,0.0363314759,0.0508991360,0.0363314759,0.0508991360,0.0078815030,0.0050559030,0.0078815030,0.0050559030,0.0003591883,0.0057709759,0.0003591883,0.0057709759,0.0651782025,0.0222202376,0.0288416659,0.0124315858,0.0036296080,0.0022313990,0.0853307220,0.0324496953,0.0504340069
JN_TS_013_tumour_inv_tile_19191_11788,tumour_inv,JN_TS_013_tile_19191_11788,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_013/JN_TS_013_tile_19191_11788_cl.png,7921,7921,3,3,0,0.0273889463,0.1844811754,0.0025375918,0.6000020087,0.1481149564,0.0374753214,0.0238173098,0.2038654722,0.0023339701,0.5870733079,0.1506677911,0.0322421489,0.0242044020,0.1959461088,0.0030727732,0.5769379878,0.1829785067,0.0168602215,0.0335747192,0.1773757071,0.0037445642,0.6289974241,0.1188038564,0.0375037291,0.0241963985,0.1775056807,0.0016715697,0.6496583956,0.1224273217,0.0245406337,0.0168935665,0.2426007997,0.0012686023,0.4976159742,0.2286083095,0.0130127477,0.0580658861,0.2131587179,0.0064471419,0.5357803891,0.1398987029,0.0466491621,0.0165123404,0.1990007516,0.0011138458,0.6151717382,0.1365738988,0.0316274253,0.0382641758,0.2017371155,0.0027189509,0.5847500574,0.1542683942,0.0182613062,0.0132224691,0.0124772481,0.0132224691,0.0124772481,0.0217561412,0.0098679428,0.0217561412,0.0098679428,0.0018896572,0.0007785345,0.0018896572,0.0007785345,0.0351586008,0.0094370399,0.0351586008,0.0094370399,0.0530125649,0.0170067528,0.0530125649,0.0170067528,0.0244979790,0.0033200673,0.0244979790,0.0033200673,0.0415535458,0.0128899457,0.0097574094,0.0336364144,0.0112379717,0.0192140152,0.1520424214,0.0465917875,0.0382337504
JN_TS_013_tumour_inv_tile_19986_8421,tumour_inv,JN_TS_013_tile_19986_8421,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_013/JN_TS_013_tile_19986_8421_cl.png,7921,7921,3,3,0,0.0749576733,0.1158528466,0.0062660698,0.7234062213,0.0630696166,0.0164475723,0.0609335020,0.1318399826,0.0056765114,0.6976096635,0.0865591259,0.0173812146,0.0541942149,0.1759215737,0.0075289830,0.5869189050,0.1582765152,0.0171598083,0.0845536011,0.1060392356,0.0061076498,0.7369541209,0.0525796588,0.0137657338,0.0543193497,0.1517399365,0.0062759494,0.6556100384,0.1056106907,0.0264440354,0.0541108740,0.1176522897,0.0054332610,0.7216953232,0.0808391564,0.0202690957,0.0440660870,0.1259606003,0.0033613120,0.7257552801,0.0869121614,0.0139445592,0.0355911443,0.1632561415,0.0036744289,0.6407514658,0.1303896596,0.0263371599,0.0401931244,0.1533587293,0.0036531508,0.6586710859,0.1136375115,0.0304863981,0.0183597161,0.0234116782,0.0183597161,0.0234116782,0.0330266367,0.0063203561,0.0330266367,0.0063203561,0.0002934544,0.0029275575,0.0002934544,0.0029275575,0.0729434361,0.0057476807,0.0729434361,0.0057476807,0.0500639154,0.0076780249,0.0500639154,0.0076780249,0.0079191456,0.0065931740,0.0079191456,0.0065931740,0.0489624568,0.0158798712,0.0168674150,0.0167206642,0.0060647108,0.0098895876,0.1500352160,0.0505483683,0.0677961829
JN_TS_001_tumour_lep_tile_11121_12254,tumour_lep,JN_TS_001_tile_11121_12254,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_001/JN_TS_001_tile_11121_12254_cl.png,7921,7921,3,3,0,0.0711474116,0.1118823175,0.0269630969,0.2170070018,0.1388339360,0.4341662362,0.0931565752,0.1398081535,0.0296769761,0.2634038702,0.1365945521,0.3373598729,0.0743649564,0.1293306646,0.0202898301,0.2732848370,0.1405624426,0.3621672693,0.0956856046,0.1124938327,0.0298423462,0.2308962399,0.1153573314,0.4157246452,0.0933902672,0.1545586226,0.0340894705,0.2627611855,0.1462561153,0.3089443390,0.0823977660,0.1323216068,0.0257927151,0.2611513660,0.1355763714,0.3627601746,0.0955377640,0.1630249943,0.0325251090,0.2936594640,0.1510824151,0.2641702537,0.0830966806,0.1812893704,0.0167710807,0.3813118883,0.1458356281,0.1916953519,0.0634895833,0.1430310204,0.0185135445,0.2578018825,0.1405899908,0.3765739784,0.0140394915,0.0011516949,0.0140394915,0.0011516949,0.0057607158,0.0354414165,0.0057607158,0.0354414165,0.0082448208,0.0030400563,0.0082448208,0.0030400563,0.0168917932,0.0596925086,0.0168917932,0.0596925086,0.0038183742,0.0071723678,0.0038183742,0.0071723678,0.0041865709,0.1004179315,0.0041865709,0.1004179315,0.0321960213,0.0118439229,0.0190253108,0.2424708844,0.0755478404,0.0676296394,0.1643048865,0.0469136555,0.0154829545
JN_TS_003_tumour_lep_tile_21656_15546,tumour_lep,JN_TS_003_tile_21656_15546,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_003/JN_TS_003_tile_21656_15546_cl.png,7921,7921,3,3,0,0.0815741219,0.1585953283,0.0205153811,0.2940680957,0.2164880337,0.2287590393,0.0847868117,0.1248085264,0.0301495646,0.1627002226,0.1380823093,0.4594725655,0.0647229396,0.1033755165,0.0235145489,0.1705169594,0.1734948921,0.4643751435,0.0734752389,0.1290342845,0.0239525604,0.2301504251,0.2167895827,0.3265979083,0.1103296243,0.1593541166,0.0393236817,0.1925720310,0.1732690493,0.3251514972,0.1074515507,0.1482210882,0.0339692839,0.2538747949,0.1807784873,0.2757047950,0.0982314624,0.1505452250,0.0363629190,0.1661159894,0.1794989669,0.3692454373,0.1125654022,0.1369427903,0.0429904880,0.1691687320,0.1867044164,0.3516281711,0.0886748163,0.1129008838,0.0394599403,0.1591761364,0.1602743343,0.4395138889,0.0025228278,0.0227959359,0.0025228278,0.0227959359,0.0245591164,0.0045365093,0.0245591164,0.0045365093,0.0053709709,0.0148779509,0.0053709709,0.0148779509,0.0355888732,0.0442748066,0.0355888732,0.0442748066,0.0327429566,0.0005291725,0.0327429566,0.0005291725,0.0849971475,0.0025935830,0.0849971475,0.0025935830,0.0478424626,0.0169234617,0.0258774288,0.2356161042,0.0821027960,0.1143623917,0.1348919594,0.0484007002,0.0640344357
JN_TS_007_tumour_lep_tile_3888_13879,tumour_lep,JN_TS_007_tile_3888_13879,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_007/JN_TS_007_tile_3888_13879_cl.png,7921,7921,3,3,0,0.0291462925,0.1771302514,0.0148235193,0.0212644915,0.2700153524,0.4876200930,0.0089923755,0.0776232602,0.0093619841,0.0090097300,0.1003789313,0.7946337189,0.0297372876,0.1275962753,0.0215765611,0.0230720558,0.2710288969,0.5269889233,0.0161494728,0.1225310661,0.0174294058,0.0232401638,0.1709604087,0.6496894829,0.0237704414,0.1549632173,0.0215094709,0.0293018619,0.2473868730,0.5230681355,0.0246038576,0.1440377841,0.0214182243,0.0283002306,0.2474312416,0.5342086618,0.0270613809,0.1513207358,0.0244190484,0.0248844984,0.2378081956,0.5345061410,0.0225551616,0.1378327482,0.0283567404,0.0235450874,0.1907407089,0.5969695535,0.0238446970,0.2026331497,0.0210581669,0.0270171889,0.2518820305,0.4735647670,0.0019428987,0.0018617613,0.0019428987,0.0018617613,0.0077617186,0.0364789489,0.0077617186,0.0364789489,0.0024603263,0.0093572971,0.0024603263,0.0093572971,0.0030001072,0.0073668325,0.0030001072,0.0073668325,0.0305194041,0.0130025848,0.0305194041,0.0130025848,0.0456844549,0.0680674246,0.0456844549,0.0680674246,0.0207449122,0.0065834947,0.0045062192,0.3210689519,0.1001306397,0.0739014180,0.0202921319,0.0059772803,0.0039451331
JN_TS_012_tumour_lep_tile_6457_12399,tumour_lep,JN_TS_012_tile_6457_12399,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_012/JN_TS_012_tile_6457_12399_cl.png,7921,7921,3,3,0,0.1952437730,0.1135171315,0.0619295225,0.1428496614,0.1851683023,0.3012916093,0.2882670419,0.1277632440,0.0641954379,0.1540347148,0.1806887026,0.1850508588,0.3697087351,0.1657126664,0.0618692608,0.1936454029,0.1681555613,0.0409083735,0.1866149186,0.1479342363,0.0533454098,0.2279076739,0.2494072206,0.1347905408,0.2281462580,0.1290508039,0.0410729588,0.1693388031,0.1910352306,0.2413559457,0.3701859087,0.1539455039,0.0469783025,0.2298879557,0.1497497218,0.0492526075,0.1539448462,0.1357981807,0.0330985996,0.2091243400,0.2158007633,0.2522332702,0.2644392620,0.1518643937,0.0463338898,0.2137217021,0.2204284419,0.1032123105,0.2914114153,0.1826374541,0.0322509183,0.2632006141,0.1985449667,0.0319546315,0.1651675071,0.0478080088,0.1651675071,0.0478080088,0.0350153586,0.0211023288,0.0350153586,0.0211023288,0.0024250168,0.0254369378,0.0024250168,0.0254369378,0.0356174325,0.0651722924,0.0356174325,0.0651722924,0.0446420122,0.0335872019,0.0446420122,0.0335872019,0.1887332692,0.0466168764,0.1887332692,0.0466168764,0.2162410625,0.0773113853,0.0961676423,0.2693369777,0.1008156788,0.1921033382,0.1203509527,0.0392044528,0.0585688708
