tile_id,cl_png,image_height,image_width,grid_rows,grid_cols,unknown_pixels_total,c0_tumor,c0_stroma,c0_immune_cells,c0_necrosis,c0_other,c0_ignore,c1_tumor,c1_stroma,c1_immune_cells,c1_necrosis,c1_other,c1_ignore,c2_tumor,c2_stroma,c2_immune_cells,c2_necrosis,c2_other,c2_ignore,c3_tumor,c3_stroma,c3_immune_cells,c3_necrosis,c3_other,c3_ignore,c4_tumor,c4_stroma,c4_immune_cells,c4_necrosis,c4_other,c4_ignore,c5_tumor,c5_stroma,c5_immune_cells,c5_necrosis,c5_other,c5_ignore,c6_tumor,c6_stroma,c6_immune_cells,c6_necrosis,c6_other,c6_ignore,c7_tumor,c7_stroma,c7_immune_cells,c7_necrosis,c7_other,c7_ignore,c8_tumor,c8_stroma,c8_immune_cells,c8_necrosis,c8_other,c8_ignore,contrast_lr_tumor,contrast_tb_tumor,contrast_strip_lr_tumor,contrast_strip_tb_tumor,contrast_lr_stroma,contrast_tb_stroma,contrast_strip_lr_stroma,contrast_strip_tb_stroma,contrast_lr_immune_cells,contrast_tb_immune_cells,contrast_strip_lr_immune_cells,contrast_strip_tb_immune_cells,contrast_lr_necrosis,contrast_tb_necrosis,contrast_strip_lr_necrosis,contrast_strip_tb_necrosis,contrast_lr_other,contrast_tb_other,contrast_strip_lr_other,contrast_strip_tb_other,contrast_lr_ignore,contrast_tb_ignore,contrast_strip_lr_ignore,contrast_strip_tb_ignore,cellspread_tumor_maxmin,cellspread_tumor_std,cellspread_tumor_iqr,cellspread_ignore_maxmin,cellspread_ignore_std,cellspread_ignore_iqr,cellspread_necrosis_maxmin,cellspread_necrosis_std,cellspread_necrosis_iqr
JN_TS_087_tile_10743_13653,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_087/JN_TS_087_tile_10743_13653_cl.png,7921,7921,3,3,0,0.0869674013,0.1713594754,0.0494087179,0.1488165748,0.4426279844,0.1008198462,0.1144160270,0.1645403773,0.0884216550,0.1378883974,0.4598068913,0.0349266520,0.0977109160,0.1468859045,0.0829295799,0.1091220443,0.3890920569,0.1742594984,0.1406150678,0.1714035948,0.0879129232,0.1218781912,0.4572801567,0.0209100662,0.0957335329,0.1450777440,0.0719711204,0.1309371443,0.4655032824,0.0907771760,0.0818490184,0.1623600163,0.0586749739,0.0993596032,0.4659085172,0.1318478710,0.1305473772,0.1418876263,0.1003952881,0.0812999311,0.4773905246,0.0684792528,0.1333945762,0.2041015513,0.1116982491,0.1235743463,0.3727305715,0.0545007057,0.0904627238,0.1375829316,0.0834577307,0.0868771522,0.5590739784,0.0425454832,0.0293690627,0.0184367777,0.0293690627,0.0184367777,0.0126072814,0.0002621173,0.0126072814,0.0002621173,0.0042182149,0.0249304384,0.0042182149,0.0249304384,0.0188786325,0.0346918623,0.0188786325,0.0346918623,0.0122586290,0.0392227140,0.0122586290,0.0392227140,0.0528145625,0.0481601850,0.0528145625,0.0481601850,0.0587660494,0.0222156986,0.0400846534,0.1533494322,0.0497890310,0.0582743629,0.0675166437,0.0230366882,0.0315775411
JN_TS_087_tile_13394_2271,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_087/JN_TS_087_tile_13394_2271_cl.png,7921,7921,3,3,0,0.3207384929,0.2568841827,0.0821200643,0.1974203685,0.1401551022,0.0026817895,0.3393306886,0.2160731702,0.0803331497,0.2354434156,0.1263556619,0.0024639140,0.3653070478,0.2122724403,0.0714129936,0.2300612661,0.1187779787,0.0021682736,0.3429058667,0.1982173591,0.0968256973,0.2283914495,0.1293333276,0.0043262997,0.3551348045,0.1810690390,0.0848245296,0.2635338151,0.1119553151,0.0034824967,0.4278861600,0.1647503528,0.0822336867,0.2264937811,0.0964915149,0.0021445045,0.2868463039,0.2657469582,0.0682060663,0.2295336892,0.1472757404,0.0023912420,0.3541810093,0.2124325898,0.0732973908,0.2400529815,0.1186934185,0.0013426101,0.3978452135,0.1860551538,0.0680028983,0.2459013430,0.1014462810,0.0007491104,0.0801825859,0.0044987658,0.0801825859,0.0044987658,0.0525901844,0.0069983638,0.0525901844,0.0069983638,0.0085007498,0.0081199507,0.0085007498,0.0081199507,0.0157036277,0.0175209878,0.0157036277,0.0175209878,0.0333494652,0.0059577676,0.0333494652,0.0059577676,0.0014458142,0.0009436716,0.0014458142,0.0009436716,0.1410398560,0.0410228827,0.0259763592,0.0035771893,0.0010562891,0.0005372850,0.0661134467,0.0176939308,0.0116615320
JN_TS_087_tile_14094_11599,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_087/JN_TS_087_tile_14094_11599_cl.png,7921,7921,3,3,0,0.3737016472,0.1729255624,0.1004323060,0.1365602043,0.2142613636,0.0021189164,0.3502540073,0.1706094455,0.0872890205,0.1640839960,0.2049430312,0.0228204996,0.3216881887,0.1608608815,0.1157730716,0.1333280246,0.2358971820,0.0324526515,0.3803634126,0.1904927254,0.0753896882,0.2199786582,0.1319283329,0.0018471825,0.4048669791,0.1822259046,0.0901558034,0.1637371304,0.1575082070,0.0015059755,0.2472234174,0.1900651727,0.1174493420,0.1996319691,0.2327346735,0.0128954253,0.2801703111,0.1958372073,0.0951462064,0.1384060778,0.2755018939,0.0149383035,0.3076600920,0.1748103909,0.1104656466,0.1566304373,0.2383417668,0.0120916664,0.1551875287,0.2001680154,0.0952213900,0.2622090220,0.2398859332,0.0473281107,0.1033787453,0.1008753038,0.1033787453,0.1008753038,0.0027204752,0.0221399081,0.0027204752,0.0221399081,0.0191585343,0.0008870517,0.0191585343,0.0008870517,0.0334080251,0.0410911041,0.0334080251,0.0410911041,0.0289420661,0.0328760057,0.0289420661,0.0328760057,0.0245905950,0.0056553377,0.0245905950,0.0056553377,0.2496794504,0.0778308766,0.0935313361,0.0458221351,0.0155160681,0.0207015831,0.1288809975,0.0438348391,0.0612258912
JN_TS_087_tile_17856_8742,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_087/JN_TS_087_tile_17856_8742_cl.png,7921,7921,3,3,0,0.1178480831,0.2382168274,0.0723426022,0.1144463097,0.4357724977,0.0213736800,0.1051951740,0.2773536195,0.0572886189,0.2089202322,0.3389992312,0.0122431242,0.0287908919,0.3448916724,0.0101152146,0.2677896866,0.3345193411,0.0138931933,0.1550004016,0.2470283582,0.0908251867,0.1191288596,0.3786140466,0.0094031473,0.0787150347,0.2597496645,0.0451742474,0.1840606313,0.4189272907,0.0133731314,0.0300183298,0.3394434213,0.0119473799,0.3075578293,0.3034321825,0.0076008571,0.1191365358,0.2622895145,0.0778729052,0.2612277606,0.2745728593,0.0049004247,0.0666051369,0.2371443037,0.0388390245,0.1636073916,0.4386369373,0.0551672059,0.1484430957,0.1861215852,0.1291326618,0.2363834366,0.2664801423,0.0334390783,0.0615775677,0.0274502065,0.0615775677,0.0274502065,0.0409739930,0.0583022386,0.0409739930,0.0583022386,0.0299484792,0.0353660519,0.0299484792,0.0353660519,0.1056426743,0.0233541201,0.1056426743,0.0233541201,0.0615092459,0.0432003770,0.0615092459,0.0432003770,0.0064186256,0.0153322372,0.0064186256,0.0153322372,0.1262095097,0.0465556575,0.0525313989,0.0502667812,0.0159937701,0.0119705326,0.1931115196,0.0673717681,0.0976203690
JN_TS_087_tile_9096_6489,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_087/JN_TS_087_tile_9096_6489_cl.png,7921,7921,3,3,0,0.3966336662,0.2112223083,0.0671732955,0.2016528926,0.1207172578,0.0026005797,0.2339836265,0.2212733641,0.0384390096,0.3716380962,0.1306149817,0.0040509219,0.2030667470,0.2467761421,0.0389795684,0.3432108012,0.1625955579,0.0053711834,0.3382930020,0.1787715282,0.0524313564,0.3209806318,0.1068884605,0.0026350212,0.2142556984,0.1633183419,0.0343911244,0.4788886004,0.1053496110,0.0037966239,0.2086679460,0.2093888047,0.0327842989,0.4144567600,0.1298453582,0.0048568322,0.3907966024,0.1594625230,0.0699296947,0.2754112144,0.1019770145,0.0024229511,0.3472285808,0.1777562161,0.0529198651,0.2373406538,0.1808536424,0.0039010418,0.3059369261,0.2410181359,0.0599532254,0.2241856061,0.1631998967,0.0057062098,0.1360172171,0.0700926898,0.1360172171,0.0700926898,0.0492422411,0.0336783132,0.0492422411,0.0336783132,0.0192724179,0.0127369706,0.0192724179,0.0127369706,0.0612694762,0.0598547719,0.0612694762,0.0598547719,0.0420193600,0.0107009187,0.0420193600,0.0107009187,0.0027585579,0.0000025059,0.0027585579,0.0000025059,0.1935669192,0.0793306123,0.1329728824,0.0032832587,0.0012165336,0.0022218111,0.2772357078,0.0931157840,0.1342974424
JN_TS_088_tile_10940_2295,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_088/JN_TS_088_tile_10940_2295_cl.png,7921,7921,3,3,0,0.1229948634,0.1563251837,0.0763964933,0.2185174185,0.2928014520,0.1329645891,0.1990226957,0.1464456186,0.1282296651,0.3123997453,0.1895951660,0.0243071093,0.1008240071,0.1518649564,0.0485858586,0.4255008896,0.2424921086,0.0307321798,0.2882151217,0.1177331819,0.0838642961,0.3416124517,0.1507397909,0.0178351577,0.2338722338,0.0956645712,0.1544414880,0.3878497712,0.1240186033,0.0041533325,0.2344511950,0.1022423210,0.0831216367,0.5117243526,0.0658674974,0.0025929974,0.3715658000,0.0907851240,0.1115630739,0.3654901286,0.0569478880,0.0036479855,0.3138292715,0.0744548380,0.0919779009,0.4742920496,0.0427285922,0.0027173477,0.2735623278,0.0848612546,0.0565326561,0.4903904098,0.0900858012,0.0045675505,0.0579794184,0.1787052777,0.0579794184,0.1787052777,0.0086249858,0.0681781807,0.0086249858,0.0681781807,0.0278612373,0.0022872047,0.0278612373,0.0022872047,0.1673318844,0.1245848449,0.1673318844,0.1245848449,0.0340145746,0.1783754817,0.0340145746,0.1783754817,0.0388516682,0.0590236648,0.0388516682,0.0590236648,0.2707417929,0.0872975843,0.0891924260,0.1303715917,0.0419036826,0.0206591238,0.2932069341,0.0946045640,0.1326795979
JN_TS_088_tile_19377_11112,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_088/JN_TS_088_tile_19377_11112_cl.png,7921,7921,3,3,0,0.2257656107,0.0904196798,0.0735560147,0.4514808597,0.0974766127,0.0613012225,0.2246546304,0.1062680000,0.0835131894,0.3633338784,0.1095819995,0.1126483024,0.2275843664,0.1273262454,0.0914517332,0.3114847337,0.1997776056,0.0423753157,0.2519632141,0.0808894989,0.1038735041,0.4648762808,0.0954417805,0.0029557215,0.2525915496,0.0905129421,0.1143241010,0.4069101681,0.1228304827,0.0128307565,0.3301900107,0.1024386711,0.1609081156,0.2706626565,0.1137959967,0.0220045495,0.2957554236,0.0909740875,0.1123060147,0.4171778868,0.0800556703,0.0037309171,0.1024458424,0.1397388788,0.0550594931,0.4885778459,0.2081795807,0.0059983592,0.2061273244,0.1351474977,0.1147823404,0.3918577824,0.1475284091,0.0045566460,0.0031941823,0.0245586724,0.0031941823,0.0245586724,0.0342097160,0.0139488463,0.0342097160,0.0139488463,0.0258022186,0.0112089703,0.0258022186,0.0112089703,0.1198432849,0.0571046811,0.1198432849,0.0571046811,0.0627093159,0.0096424808,0.0627093159,0.0096424808,0.0003162167,0.0673463061,0.0003162167,0.0673463061,0.2277441683,0.0632461673,0.0279369192,0.1096925809,0.0370253020,0.0378186697,0.2179151894,0.0714983859,0.0881469814
JN_TS_088_tile_24308_886,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_088/JN_TS_088_tile_24308_886_cl.png,7921,7921,3,3,0,0.0247342746,0.0922015611,0.0197568010,0.0940431302,0.2473298324,0.5219344008,0.0181253084,0.0867967827,0.0146584168,0.0805675077,0.2224854566,0.5773665278,0.0177925562,0.1071622475,0.0152786387,0.1148972681,0.3012488522,0.4436204373,0.0189786926,0.0726813764,0.0194455440,0.0765130001,0.1810353631,0.6313460237,0.0109352403,0.0623368341,0.0116634248,0.0548810797,0.1714270107,0.6887564103,0.0262479490,0.1040661251,0.0204687446,0.1275273083,0.3132300380,0.4084598350,0.0157856979,0.0581232782,0.0148827766,0.0690227560,0.1589411157,0.6832443756,0.0137151045,0.0785529471,0.0135181807,0.0714281207,0.1729457104,0.6498399367,0.0166549013,0.0995656853,0.0155719123,0.1115236169,0.3642264979,0.3924573864,0.0003989138,0.0048321452,0.0003989138,0.0048321452,0.0292626140,0.0166395602,0.0292626140,0.0166395602,0.0009219420,0.0019069956,0.0009219420,0.0019069956,0.0381231023,0.0125111375,0.0381231023,0.0125111375,0.1304663590,0.0249836057,0.1304663590,0.0249836057,0.1973290471,0.0608734442,0.1973290471,0.0608734442,0.0153127087,0.0048640876,0.0031929948,0.2962990240,0.1178205171,0.2062194993,0.0726462286,0.0244609970,0.0400954962
JN_TS_088_tile_5572_7641,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_088/JN_TS_088_tile_5572_7641_cl.png,7921,7921,3,3,0,0.1575060262,0.1368709826,0.0815556129,0.3043075643,0.2343843262,0.0853754878,0.3129505008,0.0775842484,0.1201820362,0.4277226544,0.0599384129,0.0016221473,0.1962455521,0.0787828570,0.0341307966,0.6278789314,0.0609577307,0.0020041322,0.2743416750,0.0898952130,0.1001703900,0.4100006598,0.1135920450,0.0120000172,0.4520990394,0.0786939591,0.0515102695,0.3528375610,0.0637676829,0.0010914882,0.3134473283,0.0719678324,0.0367186155,0.5145651900,0.0616275401,0.0016734937,0.3929729109,0.0894718492,0.1273941116,0.3134854224,0.0737465565,0.0029291494,0.4641716292,0.0822312485,0.0434665187,0.3559897537,0.0533180154,0.0008228346,0.4141065484,0.0794636708,0.0445780246,0.4048114669,0.0557943067,0.0012459826,0.0329929389,0.2015163365,0.0329929389,0.2015163365,0.0286745615,0.0140237732,0.0286745615,0.0140237732,0.0645642259,0.0068099303,0.0645642259,0.0068099303,0.1731539806,0.0952075024,0.1731539806,0.0952075024,0.0811144501,0.0574738637,0.0811144501,0.0574738637,0.0317936820,0.0280012669,0.0317936820,0.0280012669,0.3066656030,0.1091156598,0.1397648735,0.0845526533,0.0277038017,0.0016831669,0.3235713671,0.1032986512,0.0748850935
JN_TS_088_tile_7870_13864,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_088/JN_TS_088_tile_7870_13864_cl.png,7921,7921,3,3,0,0.3337656393,0.0637837179,0.0698055843,0.4923711547,0.0394542011,0.0008197027,0.3469557847,0.0776090611,0.0375431712,0.4971709235,0.0399570296,0.0007640299,0.2602556818,0.0788554580,0.0234938877,0.5863521579,0.0494473140,0.0015955005,0.2971337762,0.0873432355,0.0739674767,0.4783518640,0.0610912705,0.0021123771,0.2894341853,0.1046989906,0.0325599820,0.5080876649,0.0632327634,0.0019864138,0.1524200257,0.0890412550,0.0298687366,0.5964318497,0.1146843769,0.0175537560,0.2204529672,0.0839393939,0.1519773014,0.3995298152,0.1254512454,0.0186492769,0.1567856241,0.1127280472,0.0434729728,0.5390280598,0.1280935539,0.0198917421,0.0775568182,0.0915790002,0.0213180096,0.6243009642,0.1326855200,0.0525596878,0.1203732857,0.1620605654,0.1203732857,0.1620605654,0.0081364553,0.0226660682,0.0081364553,0.0226660682,0.0736899095,0.0286418802,0.0736899095,0.0286418802,0.1456107127,0.0043451323,0.1456107127,0.0043451323,0.0236068313,0.0857905915,0.0236068313,0.0857905915,0.0167091959,0.0293071579,0.0167091959,0.0293071579,0.2693989665,0.0919536646,0.1403481521,0.0517956579,0.0170769217,0.0170537764,0.2247711490,0.0697914217,0.0939810032
JN_TS_089_tile_12914_11352,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_089/JN_TS_089_tile_12914_11352_cl.png,7921,7921,3,3,0,0.3662003558,0.1101469238,0.3110913108,0.1135420971,0.0944504706,0.0045688418,0.3561502473,0.1175305210,0.2569501337,0.1651466387,0.0992556194,0.0049668399,0.3143692608,0.1346273818,0.2117655246,0.2196494777,0.1137479913,0.0058403639,0.3457336523,0.0844410118,0.3449162679,0.1471310511,0.0737002742,0.0040777426,0.4301507079,0.0798713268,0.3539667558,0.0574051371,0.0754262331,0.0031798392,0.3494277305,0.0752641906,0.4458707675,0.0511527142,0.0753710429,0.0029135543,0.3363556015,0.0504021752,0.4797179178,0.0627706038,0.0676873852,0.0030663166,0.3671633507,0.1056957305,0.3116147752,0.1195056395,0.0907388443,0.0052816598,0.2941800103,0.1207481061,0.3133644685,0.1285915978,0.1362609045,0.0068549128,0.0301042026,0.0130069671,0.0301042026,0.0130069671,0.0285498559,0.0284862716,0.0285498559,0.0284862716,0.0549082453,0.1082967308,0.0549082453,0.1082967308,0.0253166792,0.0624901241,0.0253166792,0.0624901241,0.0298472695,0.0042556491,0.0298472695,0.0042556491,0.0012986433,0.0000577188,0.0012986433,0.0000577188,0.1359706976,0.0380765547,0.0298447544,0.0039413584,0.0013538046,0.0021018206,0.1684967635,0.0555967780,0.0843604474
JN_TS_089_tile_15795_6622,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_089/JN_TS_089_tile_15795_6622_cl.png,7921,7921,3,3,0,0.1696051423,0.1780699036,0.1065297865,0.2155300161,0.2991877583,0.0310773933,0.1385523160,0.1432162404,0.0845475772,0.2767216849,0.2051157160,0.1518464654,0.1593904959,0.1304005969,0.1170734332,0.1887761134,0.2248118974,0.1795474633,0.1922577249,0.1600281975,0.0944696396,0.3363906004,0.2075234071,0.0093304304,0.3360111807,0.1269048174,0.1953673475,0.1809342697,0.1490690666,0.0117133181,0.3648913405,0.1136253198,0.2167028100,0.1892614138,0.1068143093,0.0087048065,0.1574688648,0.1766046832,0.0743706956,0.4083680556,0.1681934401,0.0149942608,0.3559659449,0.1132376396,0.2210894920,0.2251782784,0.0804592211,0.0040694239,0.3213655016,0.1011390898,0.1836385158,0.2013853019,0.1808580119,0.0116135790,0.1087718687,0.1224174524,0.1087718687,0.1224174524,0.0565125926,0.0202351095,0.0565125926,0.0202351095,0.0806815458,0.0569826355,0.0806815458,0.0569826355,0.1269552810,0.0513012738,0.1269552810,0.0513012738,0.0541401289,0.0998682328,0.0541401289,0.0998682328,0.0481545881,0.1105980194,0.0481545881,0.1105980194,0.2263390245,0.0971982625,0.1766206848,0.1754780394,0.0680674374,0.0217469629,0.2274337859,0.0786998877,0.0874602710
JN_TS_089_tile_21839_11149,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_089/JN_TS_089_tile_21839_11149_cl.png,7921,7921,3,3,0,0.3472748795,0.1211185721,0.2496589474,0.1089365243,0.1585475494,0.0144635273,0.3619750611,0.1199734949,0.2407411391,0.1201592315,0.1333932854,0.0237577880,0.3119229224,0.1236131198,0.2417213326,0.1096975436,0.1918501779,0.0211949036,0.4234221714,0.0816629950,0.3345662226,0.0834300024,0.0718942549,0.0050243537,0.4434327984,0.0777636206,0.2980951216,0.0960668720,0.0801093237,0.0045322637,0.4353227944,0.0994240015,0.2362917800,0.1308489094,0.0929005599,0.0052119548,0.4707482495,0.0917804465,0.2069069961,0.1361568813,0.0909281738,0.0034792528,0.4921018209,0.0674618200,0.2618283364,0.1111219637,0.0656347171,0.0018513419,0.4777386077,0.0665524564,0.3186588900,0.0624669995,0.0733197027,0.0012633437,0.0054869920,0.1398052717,0.0054869920,0.1398052717,0.0016574786,0.0463034880,0.0016574786,0.0463034880,0.0018466122,0.0184242678,0.0018466122,0.0184242678,0.0085033185,0.0096824850,0.0085033185,0.0096824850,0.0122334875,0.0846361397,0.0122334875,0.0846361397,0.0015676894,0.0176074269,0.0015676894,0.0176074269,0.1801788985,0.0634539501,0.1087731884,0.0224944444,0.0085725303,0.0109842746,0.0736898818,0.0231205042,0.0240923595
JN_TS_089_tile_21884_18302,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_089/JN_TS_089_tile_21884_18302_cl.png,7921,7921,3,3,0,0.0360375057,0.1781928662,0.0293329603,0.1231059171,0.4803166609,0.1530140898,0.0476536952,0.1680108545,0.0410341583,0.1218602630,0.3902230847,0.2312179443,0.0418319559,0.2017445764,0.0339804293,0.1055314509,0.3459482610,0.2709633264,0.0324610168,0.1425597799,0.0285152261,0.1188854658,0.3840179053,0.2935606061,0.0392194505,0.1770645263,0.0342324120,0.1133983505,0.3754218889,0.2606633719,0.0460686953,0.1636841245,0.0425002582,0.1028065586,0.3192289709,0.3257113926,0.0285007748,0.1366880452,0.0256136651,0.1088118400,0.4097724403,0.2906132346,0.0327908965,0.1616398747,0.0308952360,0.1008242688,0.3117447191,0.3621050050,0.0378826618,0.1452823691,0.0361093893,0.0886472681,0.2548453283,0.4372329832,0.0095946719,0.0087829413,0.0095946719,0.0087829413,0.0177567929,0.0347793360,0.0177567929,0.0347793360,0.0097094085,0.0039097525,0.0097094085,0.0039097525,0.0179393151,0.0174047513,0.0179393151,0.0174047513,0.1180281488,0.0800418397,0.1180281488,0.0800418397,0.0989065906,0.1449186208,0.0989065906,0.1449186208,0.0191529204,0.0063871157,0.0090410595,0.2842188935,0.0802988707,0.0650480207,0.0344586490,0.0112473126,0.0160789072
JN_TS_089_tile_7402_8293,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_089/JN_TS_089_tile_7402_8293_cl.png,7921,7921,3,3,0,0.1450136306,0.3798810549,0.1149471993,0.1991579144,0.1566485882,0.0043516127,0.0987625211,0.3456788636,0.0586903205,0.3218368846,0.1638885064,0.0111429039,0.2403787879,0.1606594353,0.2666451446,0.2006922922,0.1231225608,0.0085017792,0.1679184882,0.2832206006,0.1862331188,0.1757258786,0.1845041192,0.0023977947,0.2472986994,0.1552404980,0.3224985487,0.0914389794,0.1791847058,0.0043385686,0.3078256055,0.0598522139,0.4970933301,0.0215527578,0.1086885994,0.0049874933,0.2884773875,0.1780981692,0.2844580751,0.1103960055,0.1381229913,0.0004473714,0.3210867670,0.1603220773,0.2270867038,0.0900914197,0.1969609480,0.0044520843,0.4110254534,0.1425813533,0.2318414256,0.0903531049,0.1184199954,0.0057786674,0.1192734468,0.1788115561,0.1192734468,0.1788115561,0.1593689407,0.1350725847,0.1593689407,0.1350725847,0.1366471691,0.1010345134,0.1366471691,0.1010345134,0.0575605479,0.1436155204,0.0575605479,0.1436155204,0.0430148477,0.0032814264,0.0430148477,0.0032814264,0.0040237203,0.0044393909,0.0040237203,0.0044393909,0.3122629323,0.0977779146,0.1399071174,0.0106955324,0.0031433058,0.0014400987,0.3002841268,0.0891313527,0.1088048095
JN_TS_090_tile_13097_4322,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_090/JN_TS_090_tile_13097_4322_cl.png,7921,7921,3,3,0,0.4739593377,0.0432014750,0.0437871614,0.4197702881,0.0189208850,0.0003608528,0.5053936755,0.0461244880,0.0509087467,0.3776718816,0.0196698622,0.0002313460,0.4353192436,0.0512561697,0.0406333219,0.4423457587,0.0298840680,0.0005614382,0.5087653322,0.0451771597,0.0434186144,0.3903961998,0.0119589974,0.0002836965,0.4647034121,0.0423544144,0.0383737013,0.4423281200,0.0121300994,0.0001102528,0.3950902436,0.0522377313,0.0484131355,0.4525430851,0.0433722878,0.0083435166,0.3612584653,0.0502700298,0.0418827479,0.5266229052,0.0196885044,0.0002773473,0.5144999312,0.0287774087,0.0554243686,0.3957399631,0.0054910617,0.0000672668,0.3345200585,0.0452734734,0.0349281164,0.5555882691,0.0277736169,0.0019164658,0.0596845299,0.0681312672,0.0596845299,0.0681312672,0.0033729033,0.0054204069,0.0033729033,0.0054204069,0.0017046500,0.0010313323,0.0017046500,0.0010313323,0.0378959066,0.0793877363,0.0378959066,0.0793877363,0.0168205286,0.0051738774,0.0168205286,0.0051738774,0.0032998413,0.0003691476,0.0032998413,0.0003691476,0.1799798726,0.0666699098,0.1103034319,0.0082762498,0.0026821575,0.0003300922,0.1779163874,0.0607664016,0.0568031221
JN_TS_090_tile_14059_15132,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_090/JN_TS_090_tile_14059_15132_cl.png,7921,7921,3,3,0,0.5944032656,0.0370113062,0.0466079832,0.2936520030,0.0274635560,0.0008618859,0.5571130655,0.0687387411,0.0453799640,0.2813635216,0.0467752114,0.0006294964,0.5934331956,0.0627750517,0.0620157541,0.2410660583,0.0405054809,0.0002044594,0.5189160155,0.0376254977,0.0578666254,0.3605373596,0.0249882391,0.0000662628,0.5960695243,0.0469595109,0.0685779442,0.2626715782,0.0255188583,0.0002025841,0.6367164641,0.0475150024,0.0684237777,0.2229451367,0.0241714284,0.0002281907,0.2098058712,0.1033505510,0.0393386995,0.3588775539,0.1442920684,0.1443352560,0.3371262320,0.0786379987,0.0988610547,0.4156599601,0.0690415132,0.0006732413,0.2655433597,0.1246160468,0.0777926997,0.3571049989,0.1647899449,0.0101529500,0.0575226224,0.3108246879,0.0575226224,0.3108246879,0.0189729153,0.0460264992,0.0189729153,0.0460264992,0.0214729745,0.0206629175,0.0214729745,0.0206629175,0.0639835742,0.1051869767,0.0639835742,0.1051869767,0.0109076636,0.0877930927,0.0109076636,0.0877930927,0.0448926016,0.0511552019,0.0448926016,0.0511552019,0.4269105929,0.1623439860,0.2572770336,0.1442689932,0.0476790394,0.0006574265,0.1927148234,0.0651747640,0.0962059758
